id,user_id,exercise_id,sets,reps,weight,date
1316,1,66,2,2,390.0,2017-07-01
1317,1,66,1,2,405.0,2017-07-01
1318,1,66,5,2,405.0,2017-07-09
1319,1,91,3,3,0.0,2017-07-09
1320,1,60,3,15,27.5,2017-07-09
1321,1,6,1,6,50.0,2017-07-13
1322,1,6,3,5,110.0,2017-07-13
1323,1,10,1,6,50.0,2017-07-13
1324,1,10,3,5,110.0,2017-07-13
1325,1,53,8,125,0.0,2017-07-13
1326,1,55,4,1,0.0,2017-07-13
1327,1,105,4,6,0.0,2017-07-13
1328,1,21,4,6,50.0,2017-07-13
1329,1,62,4,6,17.6,2017-07-13
1330,1,75,4,6,52.8,2017-07-13
1331,1,96,4,6,52.8,2017-07-13
1332,1,57,3,5,90.0,2017-07-15
1333,1,91,3,5,0.0,2017-07-15
1334,1,60,3,5,45.0,2017-07-15
1335,1,36,3,5,45.0,2017-07-15
1336,1,66,3,4,300.0,2017-07-15
1337,1,109,3,5,0.0,2017-07-18
1338,1,18,3,5,60.0,2017-07-18
1339,1,11,3,5,130.0,2017-07-18
1340,1,11,1,5,70.0,2017-07-18
1341,1,18,1,5,30.0,2017-07-18
1342,1,42,3,5,130.0,2017-07-18
1343,1,42,1,5,70.0,2017-07-18
1344,1,21,4,6,50.0,2017-07-18
1345,1,75,4,6,57.2,2017-07-18
1346,1,96,4,6,39.6,2017-07-18
1347,1,58,4,6,50.0,2017-07-18
1348,1,59,4,6,35.0,2017-07-18
1349,1,51,1,6,27.5,2017-07-18
1350,1,109,4,6,0.0,2017-07-20
1351,1,57,1,6,45.0,2017-07-20
1352,1,42,1,6,70.0,2017-07-20
1353,1,42,3,6,130.0,2017-07-20
1354,1,11,1,6,70.0,2017-07-20
1355,1,11,3,6,150.0,2017-07-20
1356,1,66,4,6,255.0,2017-07-20
1357,1,109,4,5,0.0,2017-07-24
1358,1,57,1,5,45.0,2017-07-24
1359,1,57,4,5,100.0,2017-07-24
1360,1,10,3,15,80.0,2017-07-24
1361,1,1,3,15,77.0,2017-07-24
1362,1,75,4,6,61.6,2017-07-24
1363,1,21,4,6,60.0,2017-07-24
1364,1,96,4,6,44.0,2017-07-24
1365,1,62,4,6,17.6,2017-07-24
1366,1,91,4,5,0.0,2017-07-28
1367,1,18,1,5,30.0,2017-07-28
1368,1,18,4,5,60.0,2017-07-28
1369,1,6,1,5,60.0,2017-07-28
1370,1,6,3,5,120.0,2017-07-28
1371,1,10,1,5,60.0,2017-07-28
1372,1,10,3,5,120.0,2017-07-28
1373,1,66,3,4,300.0,2017-07-28
